transaction_id,date,amount,description,category,is_anomaly
TRX-007455,2025-05-24 06:55:23,12052.72,Переказ від родичів,Дохід,False
TRX-007456,2025-05-26 12:09:35,-184.69,АЗС WOG,Транспорт,False
TRX-007457,2024-09-14 00:24:24,-520.09,Криптобіржа: Піцерія Domino's,Інше,True
TRX-007458,2023-02-06 21:43:28,-864.74,Переказ на картку ПриватБанку,Перекази,False
TRX-007459,2023-06-17 11:36:34,-543.75,АТБ,Їжа та Продукти,False
TRX-007460,2023-11-21 08:04:23,-5508.22,Аномально велика витрата: Піцерія Domino's,Їжа та Продукти,True
TRX-007461,2025-01-08 20:31:18,-501.39,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-007462,2023-04-25 18:39:31,-335.24,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-007463,2023-12-26 04:10:07,-875.93,Інтернет оплата,Оплата послуг,False
TRX-007464,2023-09-02 17:56:17,-503.88,Netflix,Оплата послуг,False
TRX-007465,2023-08-16 21:35:38,-487.32,Фора,Їжа та Продукти,False
TRX-007466,2025-01-16 06:00:41,13931.16,Переказ від родичів,Дохід,False
TRX-007467,2023-03-07 10:29:10,-1541.79,Клініка 'Борис',Здоров'я та Краса,False
TRX-007468,2025-03-04 16:01:31,-433.31,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-007469,2024-03-10 13:01:33,-803.99,АТБ,Їжа та Продукти,False
TRX-007470,2025-05-19 09:37:46,-30.0,Проїзд в автобусі,Транспорт,False
TRX-007471,2024-11-22 03:14:26,-2607.83,Електроніка Comfy,Покупки,False
TRX-007472,2023-04-07 12:43:43,-174.07,Таксі Bolt,Транспорт,False
TRX-007473,2025-03-16 13:03:40,-1686.14,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-007474,2023-09-18 01:32:08,-321.31,Проїзд в автобусі,Транспорт,False
TRX-007475,2024-03-28 06:20:48,-365.42,Суші Master,Їжа та Продукти,False
TRX-007476,2025-02-20 19:14:39,-765.71,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-007477,2024-02-25 14:21:22,-823.3,Інтернет оплата,Оплата послуг,False
TRX-007478,2024-10-09 17:14:42,-1320.95,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-007479,2024-02-17 01:57:36,-145.55,АЗС WOG,Транспорт,False
TRX-007480,2024-06-16 06:35:31,-403.2,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-007481,2025-05-04 13:40:23,-598.98,Комунальні послуги,Оплата послуг,False
TRX-007482,2025-04-30 10:36:02,-6622.66,Аномально велика витрата: Стоматологія,Здоров'я та Краса,True
TRX-007483,2024-02-28 10:41:27,-100.38,Укрзалізниця квиток,Транспорт,False
TRX-007484,2023-03-24 02:40:46,-1117.12,Криптобіржа: Поповнення мобільного,Інше,True
TRX-007485,2023-08-26 21:57:51,-494.6,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-007486,2023-04-06 05:18:26,-2500.78,Rozetka.ua замовлення,Покупки,False
TRX-007487,2023-08-16 18:40:26,-945.5,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-007488,2024-08-09 16:00:19,-1429.75,Аномально велика витрата: Кафе 'Львівські Пляцки',Їжа та Продукти,True
TRX-007489,2025-02-04 08:52:27,9194.84,Фріланс оплата,Дохід,False
TRX-007490,2023-02-21 16:35:47,-168.63,Укрзалізниця квиток,Транспорт,False
TRX-007491,2023-01-17 10:14:40,-2426.23,ЦУМ Київ,Покупки,False
TRX-007492,2024-09-15 13:59:46,-179.17,Укрзалізниця квиток,Транспорт,False
TRX-007493,2025-06-15 16:38:17,-892.44,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-007494,2025-06-24 02:08:38,-985.57,Інтернет оплата,Оплата послуг,False
TRX-007495,2024-02-12 19:01:47,-698.87,Суші Master,Їжа та Продукти,False
TRX-007496,2024-08-02 13:27:15,-1360.91,Концерт в Оперному,Розваги,False
TRX-007497,2024-09-11 16:25:35,-1600.1,ЦУМ Київ,Покупки,False
TRX-007498,2023-05-13 23:23:44,-1271.52,Невідомий платіж,Інше,False
TRX-007499,2025-05-13 23:18:51,11064.41,Криптобіржа: Повернення боргу,Інше,True
TRX-007500,2023-01-02 19:47:42,-1843.13,Одяг Zara,Покупки,False
TRX-007501,2023-06-09 15:36:27,-361.45,Метрополітен,Транспорт,False
TRX-007502,2023-06-10 17:17:23,-1522.41,ЦУМ Київ,Покупки,False
TRX-007503,2024-03-19 02:13:00,17972.01,Переказ від родичів,Дохід,False
TRX-007504,2025-05-01 05:52:14,-559.97,Netflix,Оплата послуг,False
TRX-007505,2024-12-04 17:30:01,-2494.69,Amazon покупка,Покупки,False
TRX-007506,2023-03-25 10:24:02,-518.34,Метрополітен,Транспорт,False
TRX-007507,2025-06-05 11:22:14,-7063.31,Переказ на картку ПриватБанку,Перекази,False
TRX-007508,2023-03-21 05:16:44,-872.86,Одяг Zara,Покупки,False
TRX-007509,2024-07-16 12:50:12,87181.32,Аномально великий дохід: Переказ від родичів,Дохід,True
TRX-007510,2024-06-24 14:57:40,-1340.29,Steam покупки,Розваги,False
TRX-007511,2023-12-23 17:43:52,-2811.4,Електроніка Comfy,Покупки,False
TRX-007512,2023-05-08 05:45:58,14607.46,Переказ від родичів,Дохід,False
TRX-007513,2025-01-01 03:46:24,-270.68,Проїзд в автобусі,Транспорт,False
TRX-007514,2025-01-05 08:33:02,-609.27,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-007515,2024-06-02 11:34:34,-991.9,Steam покупки,Розваги,False
TRX-007516,2024-12-02 01:52:10,-1217.53,Amazon покупка,Покупки,False
TRX-007517,2023-09-17 10:08:51,-190.55,Укрзалізниця квиток,Транспорт,False
TRX-007518,2024-02-05 15:46:21,-8134.19,Аномально велика витрата: Клуб 'Атлас',Розваги,True
TRX-007519,2024-03-17 12:14:43,-566.54,Суші Master,Їжа та Продукти,False
TRX-007520,2024-03-29 04:08:13,6667.41,Стипендія,Дохід,False
TRX-007521,2023-10-19 12:15:20,-450.53,Піцерія Domino's,Їжа та Продукти,False
TRX-007522,2024-11-20 22:41:07,-2266.58,Одяг Zara,Покупки,False
TRX-007523,2024-11-25 20:07:49,-494.87,Метрополітен,Транспорт,False
TRX-007524,2024-08-08 05:17:28,-2534.04,ЦУМ Київ,Покупки,False
TRX-007525,2024-05-12 11:03:48,-192.89,Метрополітен,Транспорт,False
TRX-007526,2024-12-12 04:12:38,-4324.42,Аномально велика витрата: Суші Master,Їжа та Продукти,True
TRX-007527,2024-04-08 08:29:07,-1544.83,Steam покупки,Розваги,False
TRX-007528,2023-05-03 11:23:51,-427.11,Піцерія Domino's,Їжа та Продукти,False
TRX-007529,2025-03-11 19:32:00,20805.56,Стипендія,Дохід,False
TRX-007530,2023-09-23 12:11:21,-87.56,АТБ,Їжа та Продукти,False
TRX-007531,2024-11-21 01:18:05,-190.74,Криптобіржа: Фора,Інше,True
TRX-007532,2023-11-21 19:48:10,-764.84,Фора,Їжа та Продукти,False
TRX-007533,2024-05-07 23:12:56,-815.12,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-007534,2023-06-19 18:15:56,-327.31,АТБ,Їжа та Продукти,False
TRX-007535,2023-03-30 03:55:58,-5137.79,Поповнення Sense SuperApp,Перекази,False
TRX-007536,2023-04-21 00:22:21,-1356.09,Зняття готівки в банкоматі,Інше,False
TRX-007537,2024-10-21 02:42:38,-885.31,Стоматологія,Здоров'я та Краса,False
TRX-007538,2023-09-15 18:52:19,12599.47,Стипендія,Дохід,False
TRX-007539,2024-10-02 02:19:59,-502.19,Суші Master,Їжа та Продукти,False
TRX-007540,2024-12-06 04:50:50,-814.84,Rozetka.ua замовлення,Покупки,False
TRX-007541,2025-04-06 05:40:30,10621.35,Зарплата,Дохід,False
TRX-007542,2023-08-18 14:15:38,-1004.95,Steam покупки,Розваги,False
TRX-007543,2024-06-21 17:58:51,-1041.25,Steam покупки,Розваги,False
TRX-007544,2023-07-28 13:24:55,5077.98,Стипендія,Дохід,False
TRX-007545,2023-09-12 17:04:20,-1376.85,Фітнес-клуб SportLife,Здоров'я та Краса,False
TRX-007546,2025-05-01 09:11:22,-1064.75,Клініка 'Борис',Здоров'я та Краса,False
TRX-007547,2024-03-13 22:34:53,-336.15,Комунальні послуги,Оплата послуг,False
TRX-007548,2025-04-18 14:24:36,-859.81,Фора,Їжа та Продукти,False
TRX-007549,2024-04-02 18:44:35,-430.68,Сільпо,Їжа та Продукти,False
TRX-007550,2023-06-11 01:58:46,-529.59,Комунальні послуги,Оплата послуг,False
TRX-007551,2023-10-07 23:45:00,14566.84,Повернення боргу,Дохід,False
TRX-007552,2023-10-12 12:45:24,-1071.0,Інтернет оплата,Оплата послуг,False
TRX-007553,2024-06-18 14:21:40,-2544.83,Електроніка Comfy,Покупки,False
TRX-007554,2023-10-09 01:31:45,-423.92,Укрзалізниця квиток,Транспорт,False
TRX-007555,2025-02-21 01:51:54,-349.59,Netflix,Оплата послуг,False
TRX-007556,2025-04-21 14:12:31,-621.74,Netflix,Оплата послуг,False
TRX-007557,2024-03-09 01:41:49,-220.16,АЗС WOG,Транспорт,False
TRX-007558,2024-04-03 03:04:41,-1352.06,Поповнення мобільного,Інше,False
TRX-007559,2023-06-29 11:53:31,-6593.93,Переказ на картку ПриватБанку,Перекази,False
TRX-007560,2025-06-21 22:22:15,-1816.61,Поповнення мобільного,Інше,False
TRX-007561,2023-01-06 01:34:55,-273.33,Електроніка Comfy,Покупки,False
TRX-007562,2024-12-05 18:21:28,-205.41,Метрополітен,Транспорт,False
TRX-007563,2025-06-22 05:09:50,-760.05,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-007564,2025-03-12 11:21:26,-439.39,Кінотеатр Multiplex,Розваги,False
TRX-007565,2024-03-09 02:25:03,-1402.83,Стоматологія,Здоров'я та Краса,False
TRX-007566,2025-01-13 08:24:26,-1453.6,Steam покупки,Розваги,False
TRX-007567,2024-06-26 21:17:05,-295.75,Метрополітен,Транспорт,False
TRX-007568,2024-09-28 06:36:13,-244.63,Netflix,Оплата послуг,False
TRX-007569,2023-07-25 12:58:57,-1902.78,Rozetka.ua замовлення,Покупки,False
TRX-007570,2023-04-07 11:20:51,-13286.72,Аномально велика витрата: Зняття готівки в банкоматі,Інше,True
TRX-007571,2024-01-27 23:17:25,-773.46,Комунальні послуги,Оплата послуг,False
TRX-007572,2023-06-08 15:59:04,-474.98,Таксі Bolt,Транспорт,False
TRX-007573,2024-11-29 06:58:22,-1356.54,Концерт в Оперному,Розваги,False
TRX-007574,2023-03-24 02:40:18,-459.13,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-007575,2023-10-01 19:28:54,-1767.65,Одяг Zara,Покупки,False
TRX-007576,2024-10-04 21:41:01,-1177.66,Клуб 'Атлас',Розваги,False
TRX-007577,2024-12-10 06:05:54,-1407.88,Стоматологія,Здоров'я та Краса,False
TRX-007578,2023-04-08 06:54:16,-2481.98,ЦУМ Київ,Покупки,False
TRX-007579,2023-04-29 20:02:59,-708.01,Несанкціонована транзакція: Суші Master,Інше,True
TRX-007580,2025-05-16 04:51:33,-490.57,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-007581,2024-10-08 12:55:38,11088.92,Стипендія,Дохід,False
TRX-007582,2025-03-04 06:40:31,-159.0,Укрзалізниця квиток,Транспорт,False
TRX-007583,2024-07-03 08:37:57,-242.08,АЗС WOG,Транспорт,False
TRX-007584,2023-02-14 14:50:45,-703.04,Піцерія Domino's,Їжа та Продукти,False
TRX-007585,2023-10-01 10:31:23,-316.2,Метрополітен,Транспорт,False
TRX-007586,2025-03-23 22:28:10,-4085.49,Одяг Zara,Покупки,False
TRX-007587,2023-03-06 11:22:01,-5386.81,Вихідний переказ,Перекази,False
TRX-007588,2024-02-28 07:52:04,-308.95,Проїзд в автобусі,Транспорт,False
TRX-007589,2024-04-26 19:41:13,-521.24,Піцерія Domino's,Їжа та Продукти,False
TRX-007590,2025-04-07 09:21:03,-681.1,Зняття готівки в банкоматі,Інше,False
TRX-007591,2024-05-25 01:20:56,-488.43,Сільпо,Їжа та Продукти,False
TRX-007592,2023-12-09 02:22:12,-1563.89,Клініка 'Борис',Здоров'я та Краса,False
TRX-007593,2025-04-19 11:20:59,-628.49,Netflix,Оплата послуг,False
TRX-007594,2023-09-18 08:05:48,-341.31,Сільпо,Їжа та Продукти,False
TRX-007595,2023-11-20 02:14:55,-537.46,Фітнес-клуб SportLife,Здоров'я та Краса,False
TRX-007596,2024-03-31 03:04:56,-409.96,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-007597,2025-01-16 11:27:48,-618.47,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-007598,2025-04-21 07:30:41,-2954.87,Amazon покупка,Покупки,False
TRX-007599,2023-08-12 17:38:47,-264.88,Netflix,Оплата послуг,False
TRX-007600,2024-01-13 19:11:16,-436.03,Піцерія Domino's,Їжа та Продукти,False
TRX-007601,2025-01-20 11:54:42,-321.65,Таксі Bolt,Транспорт,False
TRX-007602,2024-11-10 20:05:08,-631.68,Аномально велика витрата: Невідомий платіж,Інше,True
TRX-007603,2025-04-14 02:43:20,-590.42,Сільпо,Їжа та Продукти,False
TRX-007604,2024-06-22 23:33:32,-941.11,Amazon покупка,Покупки,False
TRX-007605,2024-06-15 11:16:28,-1710.19,Клініка 'Борис',Здоров'я та Краса,False
TRX-007606,2023-07-20 11:54:10,-588.83,Фітнес-клуб SportLife,Здоров'я та Краса,False
TRX-007607,2023-02-26 18:42:28,3586.0,Стипендія,Дохід,False
TRX-007608,2025-04-04 11:26:29,-524.22,Проїзд в автобусі,Транспорт,False
TRX-007609,2023-04-05 14:21:12,-1053.97,Вихідний переказ,Перекази,False
TRX-007610,2023-07-16 14:38:24,-692.84,Фора,Їжа та Продукти,False
TRX-007611,2024-11-27 04:41:54,-6442.24,Переказ на картку ПриватБанку,Перекази,False
TRX-007612,2023-09-11 13:10:15,-2255.64,ЦУМ Київ,Покупки,False
TRX-007613,2023-08-25 17:37:21,-221.58,АЗС WOG,Транспорт,False
TRX-007614,2024-09-29 18:12:41,-725.7,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-007615,2024-11-29 20:18:02,-1524.24,Фітнес-клуб SportLife,Здоров'я та Краса,False
TRX-007616,2024-03-31 10:13:57,-302.84,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-007617,2025-05-16 16:40:31,-844.09,Інтернет оплата,Оплата послуг,False
TRX-007618,2025-06-25 20:56:41,-439.63,АЗС WOG,Транспорт,False
TRX-007619,2024-12-15 22:47:39,-558.61,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-007620,2024-06-17 06:01:18,-219.3,Метрополітен,Транспорт,False
TRX-007621,2024-03-08 16:37:47,-833.86,Комунальні послуги,Оплата послуг,False
TRX-007622,2024-10-31 21:34:50,-727.08,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-007623,2023-10-05 00:05:42,-593.62,Кінотеатр Multiplex,Розваги,False
TRX-007624,2023-09-11 06:22:41,-426.53,Піцерія Domino's,Їжа та Продукти,False
TRX-007625,2025-04-10 13:32:02,-804.76,Криптобіржа: Netflix,Інше,True
TRX-007626,2023-09-09 03:54:01,-522.92,Піцерія Domino's,Їжа та Продукти,False
TRX-007627,2024-04-30 21:29:51,-871.5,Комунальні послуги,Оплата послуг,False
TRX-007628,2024-10-17 03:49:24,-431.67,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-007629,2025-05-12 09:48:41,-5815.79,Аномально велика витрата: Клуб 'Атлас',Розваги,True
TRX-007630,2023-03-15 07:41:12,-938.72,Сільпо,Їжа та Продукти,False
TRX-007631,2023-02-14 22:48:24,-1779.24,Rozetka.ua замовлення,Покупки,False
TRX-007632,2025-02-22 19:09:24,-509.57,Netflix,Оплата послуг,False
TRX-007633,2023-12-14 17:34:14,-487.42,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-007634,2023-03-24 20:41:53,-232.82,Проїзд в автобусі,Транспорт,False
TRX-007635,2023-04-28 14:09:57,14632.57,Зарплата,Дохід,False
TRX-007636,2024-07-22 12:32:55,-802.36,Клініка 'Борис',Здоров'я та Краса,False
TRX-007637,2023-11-04 03:48:10,-538.94,Криптобіржа: Укрзалізниця квиток,Інше,True
TRX-007638,2025-02-01 17:53:15,-793.04,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-007639,2024-05-10 04:36:42,-3216.91,Вихідний переказ,Перекази,False
TRX-007640,2024-07-25 19:25:22,-617.43,Комунальні послуги,Оплата послуг,False
TRX-007641,2025-02-07 09:25:10,-202.4,АЗС WOG,Транспорт,False
TRX-007642,2024-07-30 02:25:21,-836.68,Поповнення мобільного,Інше,False
TRX-007643,2024-05-18 15:25:48,-2001.21,Клініка 'Борис',Здоров'я та Краса,False
TRX-007644,2024-08-23 18:04:01,-438.49,Суші Master,Їжа та Продукти,False
TRX-007645,2024-11-19 08:21:17,-572.05,Піцерія Domino's,Їжа та Продукти,False
TRX-007646,2024-03-20 15:14:26,-1270.66,Клініка 'Борис',Здоров'я та Краса,False
TRX-007647,2023-09-07 06:08:47,-1199.5,Rozetka.ua замовлення,Покупки,False
TRX-007648,2024-07-24 01:45:08,-328.98,АТБ,Їжа та Продукти,False
TRX-007649,2025-04-02 16:40:37,-517.59,Клуб 'Атлас',Розваги,False
TRX-007650,2023-04-26 10:19:30,-167.1,АЗС WOG,Транспорт,False
TRX-007651,2023-04-15 05:42:34,-100.0,Клуб 'Атлас',Розваги,False
TRX-007652,2024-08-04 09:27:23,-736.15,Комунальні послуги,Оплата послуг,False
TRX-007653,2023-04-04 06:32:12,-3643.36,ЦУМ Київ,Покупки,False
TRX-007654,2023-07-30 12:02:22,-636.96,Netflix,Оплата послуг,False
TRX-007655,2024-02-12 02:56:28,-245.93,Інтернет оплата,Оплата послуг,False
TRX-007656,2025-04-29 14:51:00,-371.44,АТБ,Їжа та Продукти,False
TRX-007657,2024-07-16 22:21:34,-1632.9,Rozetka.ua замовлення,Покупки,False
TRX-007658,2023-05-23 05:40:32,-1185.93,Amazon покупка,Покупки,False
TRX-007659,2024-03-19 20:49:10,15440.73,Переказ від родичів,Дохід,False
TRX-007660,2024-11-09 02:11:52,-662.05,Суші Master,Їжа та Продукти,False
TRX-007661,2023-02-04 06:09:28,-311.14,Інтернет оплата,Оплата послуг,False
TRX-007662,2023-05-18 13:16:29,-1362.54,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-007663,2023-09-13 22:55:15,-529.02,Проїзд в автобусі,Транспорт,False
TRX-007664,2025-06-01 15:24:04,19610.23,Зарплата,Дохід,False
TRX-007665,2025-01-13 06:00:57,-2146.08,Концерт в Оперному,Розваги,False
TRX-007666,2024-01-03 15:34:43,-549.0,Стоматологія,Здоров'я та Краса,False
TRX-007667,2023-01-13 16:16:01,23296.88,Фріланс оплата,Дохід,False
TRX-007668,2023-06-26 20:45:29,-429.16,Фора,Їжа та Продукти,False
TRX-007669,2023-12-29 07:11:59,-381.51,Піцерія Domino's,Їжа та Продукти,False
TRX-007670,2025-01-04 18:24:08,13308.29,Переказ від родичів,Дохід,False
TRX-007671,2024-11-02 17:14:22,-1534.35,Одяг Zara,Покупки,False
TRX-007672,2024-10-08 06:00:16,13596.18,Повернення боргу,Дохід,False
TRX-007673,2023-07-19 11:55:29,-235.98,АТБ,Їжа та Продукти,False
TRX-007674,2023-09-14 23:27:45,-904.5,Клуб 'Атлас',Розваги,False
TRX-007675,2023-12-14 15:26:00,17142.33,Стипендія,Дохід,False
TRX-007676,2024-04-19 06:58:56,-585.73,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-007677,2023-03-20 19:41:52,-635.4,Інтернет оплата,Оплата послуг,False
TRX-007678,2024-10-02 06:45:30,-595.05,Фора,Їжа та Продукти,False
TRX-007679,2023-07-01 18:43:04,-1585.33,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-007680,2023-02-26 01:55:06,-186.19,Інтернет оплата,Оплата послуг,False
TRX-007681,2023-10-26 13:29:04,-387.68,Проїзд в автобусі,Транспорт,False
TRX-007682,2023-11-18 09:41:03,-446.37,Сільпо,Їжа та Продукти,False
TRX-007683,2024-10-31 14:15:58,-1083.32,Фітнес-клуб SportLife,Здоров'я та Краса,False
TRX-007684,2024-04-11 15:27:20,-1529.98,Невідомий платіж,Інше,False
TRX-007685,2023-04-18 12:08:18,-2611.63,Шахрайський переказ: Переказ на картку ПриватБанку,Інше,True
TRX-007686,2023-06-28 21:09:32,-493.68,Фітнес-клуб SportLife,Здоров'я та Краса,False
TRX-007687,2024-05-13 17:57:48,-451.66,ЦУМ Київ,Покупки,False
TRX-007688,2023-11-16 22:09:29,-1560.67,ЦУМ Київ,Покупки,False
TRX-007689,2024-01-22 19:58:00,-766.09,Фора,Їжа та Продукти,False
TRX-007690,2024-10-29 18:14:34,11517.65,Повернення боргу,Дохід,False
TRX-007691,2025-03-17 14:37:09,-264.97,Netflix,Оплата послуг,False
TRX-007692,2025-02-09 09:39:57,-227.15,Таксі Bolt,Транспорт,False
TRX-007693,2024-12-14 09:20:46,-202.43,АТБ,Їжа та Продукти,False
TRX-007694,2023-11-21 14:52:32,-274.96,АТБ,Їжа та Продукти,False
TRX-007695,2025-02-11 18:46:09,-1194.41,Невідомий платіж,Інше,False
TRX-007696,2023-05-25 04:39:18,-530.45,Кінотеатр Multiplex,Розваги,False
TRX-007697,2024-11-13 17:27:51,-1556.32,Поповнення мобільного,Інше,False
TRX-007698,2025-06-09 15:19:59,-5013.73,Аномально велика витрата: Клуб 'Атлас',Розваги,True
TRX-007699,2024-12-18 03:48:20,17020.42,Стипендія,Дохід,False
TRX-007700,2024-03-12 10:01:52,-403.01,Проїзд в автобусі,Транспорт,False
TRX-007701,2024-09-08 13:35:37,-366.9,Проїзд в автобусі,Транспорт,False
TRX-007702,2023-08-01 16:55:37,-1149.89,Поповнення мобільного,Інше,False
TRX-007703,2024-12-17 11:14:57,13220.0,Повернення боргу,Дохід,False
TRX-007704,2024-05-09 10:10:25,-640.82,Інтернет оплата,Оплата послуг,False
TRX-007705,2025-06-19 23:53:03,-610.03,Інтернет оплата,Оплата послуг,False
TRX-007706,2023-03-17 10:18:18,-77.03,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-007707,2023-12-02 20:37:07,-426.17,АТБ,Їжа та Продукти,False
TRX-007708,2024-09-23 01:00:34,-263.95,Проїзд в автобусі,Транспорт,False
TRX-007709,2024-03-31 09:31:14,-350.21,Суші Master,Їжа та Продукти,False
TRX-007710,2025-03-28 07:39:02,-460.98,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-007711,2024-06-04 11:42:35,-1120.3,Кінотеатр Multiplex,Розваги,False
TRX-007712,2025-02-04 16:10:41,-653.52,Піцерія Domino's,Їжа та Продукти,False
TRX-007713,2024-05-19 21:43:00,-5598.47,Поповнення Sense SuperApp,Перекази,False
TRX-007714,2024-08-03 17:32:10,-785.61,Комунальні послуги,Оплата послуг,False
TRX-007715,2024-07-07 03:16:43,-652.02,АТБ,Їжа та Продукти,False
TRX-007716,2023-06-27 14:27:24,-850.15,Фітнес-клуб SportLife,Здоров'я та Краса,False
TRX-007717,2023-11-30 15:15:07,-6050.61,Поповнення Sense SuperApp,Перекази,False
TRX-007718,2024-01-01 09:10:52,-38.04,Проїзд в автобусі,Транспорт,False
TRX-007719,2023-11-17 07:23:09,-503.92,Netflix,Оплата послуг,False
TRX-007720,2025-05-23 22:57:38,-749.07,Клініка 'Борис',Здоров'я та Краса,False
TRX-007721,2024-01-09 15:15:31,-982.83,Інтернет оплата,Оплата послуг,False
TRX-007722,2024-01-01 15:48:49,-350.56,Укрзалізниця квиток,Транспорт,False
TRX-007723,2024-04-28 10:24:42,-99.83,АЗС WOG,Транспорт,False
TRX-007724,2025-01-15 01:05:00,-6189.17,Вихідний переказ,Перекази,False
TRX-007725,2023-12-25 16:08:20,-827.45,Інтернет оплата,Оплата послуг,False
TRX-007726,2024-09-13 21:11:16,-482.07,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-007727,2023-09-19 23:59:13,-772.56,Netflix,Оплата послуг,False
TRX-007728,2023-07-09 06:05:14,-50.0,Піцерія Domino's,Їжа та Продукти,False
TRX-007729,2025-03-07 17:13:00,-50.0,Суші Master,Їжа та Продукти,False
TRX-007730,2024-01-29 02:48:33,-1057.06,Amazon покупка,Покупки,False
TRX-007731,2025-04-25 03:39:32,-529.81,Фора,Їжа та Продукти,False
TRX-007732,2024-08-12 03:15:52,-1766.08,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-007733,2024-08-15 04:30:27,-274.71,Фора,Їжа та Продукти,False
TRX-007734,2023-02-18 05:32:31,-573.16,Фітнес-клуб SportLife,Здоров'я та Краса,False
TRX-007735,2025-03-13 04:40:35,-1035.44,Steam покупки,Розваги,False
TRX-007736,2023-02-04 09:15:46,-1606.14,Amazon покупка,Покупки,False
TRX-007737,2024-02-23 19:54:55,-217.62,АЗС WOG,Транспорт,False
TRX-007738,2023-09-30 13:14:52,-1662.82,Електроніка Comfy,Покупки,False
TRX-007739,2024-08-12 23:01:57,-928.7,Комунальні послуги,Оплата послуг,False
TRX-007740,2023-12-26 13:58:48,-879.03,Інтернет оплата,Оплата послуг,False
TRX-007741,2023-02-12 09:54:48,-504.69,Суші Master,Їжа та Продукти,False
TRX-007742,2024-05-03 23:08:12,-830.9,Фора,Їжа та Продукти,False
TRX-007743,2024-07-04 04:30:03,-7845.86,Аномально велика витрата: Steam покупки,Розваги,True
TRX-007744,2023-01-11 18:56:20,-1576.95,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-007745,2024-10-04 14:27:03,-891.85,Клуб 'Атлас',Розваги,False
TRX-007746,2023-08-21 18:17:02,-305.11,Невідомий платіж,Інше,False
TRX-007747,2025-06-30 22:37:19,-938.01,Комунальні послуги,Оплата послуг,False
TRX-007748,2023-06-03 18:24:56,-1839.76,Steam покупки,Розваги,False
TRX-007749,2023-11-19 14:06:09,-293.81,Проїзд в автобусі,Транспорт,False
TRX-007750,2024-07-25 03:00:15,-1863.65,Кінотеатр Multiplex,Розваги,False
TRX-007751,2024-05-19 15:03:57,-1045.66,Несанкціонована транзакція: Фітнес-клуб SportLife,Інше,True
TRX-007752,2024-02-06 18:42:52,10478.18,Фріланс оплата,Дохід,False
TRX-007753,2024-09-23 07:13:31,-13141.32,Аномально велика витрата: Amazon покупка,Покупки,True
TRX-007754,2023-10-21 13:31:55,-545.56,АЗС WOG,Транспорт,False
TRX-007755,2023-01-30 22:05:03,-357.67,Піцерія Domino's,Їжа та Продукти,False
TRX-007756,2025-05-22 23:52:08,-360.59,Суші Master,Їжа та Продукти,False
TRX-007757,2024-12-20 20:43:58,10392.05,Повернення боргу,Дохід,False
TRX-007758,2025-01-26 13:12:16,-2873.43,Вихідний переказ,Перекази,False
TRX-007759,2025-06-14 09:48:36,-344.28,Метрополітен,Транспорт,False
TRX-007760,2023-10-09 13:12:19,-1124.95,Концерт в Оперному,Розваги,False
TRX-007761,2024-08-24 11:47:10,-500.82,АЗС WOG,Транспорт,False
TRX-007762,2023-05-12 08:00:38,-119.87,Невідомий платіж,Інше,False
TRX-007763,2024-07-03 11:56:59,-527.94,Клініка 'Борис',Здоров'я та Краса,False
TRX-007764,2023-09-19 20:13:32,-801.4,Інтернет оплата,Оплата послуг,False
TRX-007765,2023-04-14 19:51:36,-1073.39,Steam покупки,Розваги,False
TRX-007766,2024-04-20 09:44:10,-611.2,Комунальні послуги,Оплата послуг,False
